"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"107","aroD",745,717,759,14,0,248,1294,252,4,0,0.0184453227931489,107,"aroD",939,377.196676166345,-0.0256188869782171,0.0605442315449454,-0.42314331728199,0.672190699626696,0.999807467026667,386.770375138163,384.28962957314,369.841080626597,367.885619327481
"108","aroE",810,792,819,9,0,268,1416,272,4,0,0.010989010989011,108,"aroE",1769,434.973353773441,-0.00266227552418695,0.0611291313915759,-0.043551666179144,0.96526177991149,0.999807467026667,436.379876937357,435.458629163041,435.952569132388,432.102339860976
"109","aroF",1066,1056,1071,5,0,354,1904,356,2,0,0.00466853408029879,109,"aroF",1432,1944.69240566332,0.0370447509032159,0.0593208746942707,0.624480860980861,0.532311835690442,0.999807467026667,1843.81981687006,1967.39582096683,1919.14944169708,2048.40454311929
"110","aroG",1037,1005,1053,16,0,349,1864,350,1,0,0.0151946818613485,110,"aroG",425,2510.9214614203,0.0128197960745899,0.0590388146432657,0.217141826983687,0.828097818291797,0.999807467026667,2392.28042009448,2594.99926491645,2420.25536182069,2636.15079884958
"111","aroH",1035,1011,1047,12,0,347,1871,348,1,0,0.0114613180515759,111,"aroH",949,156.325322670402,-0.0042790293048996,0.0523633063150286,-0.0817180886011297,0.934870893843905,0.999807467026667,150.665894353109,163.949651747236,148.511314759385,162.174429821878
"112","aroM",675,669,678,3,0,225,1159,225,0,0,0.00442477876106195,112,"aroM",238,79.2676171966863,0.00189060126799538,0.0430656521184402,0.0439004444376182,0.964983761033986,0.999807467026667,75.3329471765543,82.4969585224947,77.6091386807109,81.6314244069854
"113","aroP",1372,1368,1374,2,0,457,2367,457,0,0,0.00145560407569141,113,"aroP",111,4868.89660261923,0.0409101930558345,0.0560721447360311,0.729599219869795,0.465635199221763,0.999807467026667,4647.6753630023,4895.51571586652,4838.59444861222,5093.80088299589
"114","arsB",1290,1290,1290,0,0,429,2144,429,0,0,0,114,"arsB",1877,49.1380409342238,0.00559594977007566,0.0358336049615446,0.156164856315211,0.875903077419679,0.999807467026667,52.3655852324829,43.8591425056301,54.6138383308706,45.7135976679118
"115","artI",726,714,732,6,0,243,1293,243,0,0,0.00819672131147541,115,"artI",503,1999.96987666986,0.0221372246248389,0.0584254205550243,0.378897137830447,0.704764249700685,0.999807467026667,1994.48571122316,1959.04169858481,2036.04221847544,2010.30987839603
"116","artJ",711,669,732,21,0,242,1294,243,1,0,0.0286885245901639,116,"artJ",500,1917.33066111503,-0.116911722972202,0.0597627654944054,-1.95626360334926,0.0504341093961557,0.999807467026667,1959.57532106818,2122.99135033205,1717.94056363598,1868.81540942392
"117","artM",662,648,669,7,0,222,1139,222,0,0,0.0104633781763827,117,"artM",501,729.23834574549,0.00894784108980239,0.0616731771447259,0.145084808405522,0.884643912511243,0.999807467026667,722.093859521606,727.852912533909,737.765886224042,729.240724702403
"118","artP",729,729,729,0,0,242,1295,242,0,0,0,118,"artP",504,955.033741126637,0.0342370510428603,0.0611609357374545,0.559786252941415,0.575625241491332,0.999807467026667,932.4748949293,937.750237382281,972.509577295328,977.400254899638
"119","artQ",717,717,717,0,0,238,1224,238,0,0,0,119,"artQ",502,861.364309687213,0.0330783377138325,0.0614430352842132,0.538357806720063,0.590330049828597,0.999807467026667,830.499807897623,856.29754415754,866.156313177316,892.503573516374
"120","ascF",1437,1392,1459,22,0,481,2477,485,4,0,0.0150788211103496,120,"ascF",1461,37.465979659825,-3.79476566890423e-05,0.0319049124853152,-0.00118939855128919,0.999050997483039,0.999807467026667,32.1543067217,42.814877207877,33.5348130101837,41.3599216995393
"121","ascG",1001,981,1011,10,0,335,1779,336,1,0,0.00989119683481701,121,"ascG",1460,385.753045695331,0.0176885829599945,0.0606305585170148,0.291743691508805,0.770482600679292,0.999807467026667,384.932986182637,374.891241893362,395.710793520168,387.477161185157
"122","asd",1104,1104,1104,0,0,367,1946,367,0,0,0,122,"asd",1837,4577.62594315317,0.0391497592861918,0.0585168372646562,0.669034095419883,0.503473728701349,0.999807467026667,4248.96195965322,4717.99061524849,4430.42786740256,4913.12333030843
"123","asmA",1836,1800,1854,18,0,616,3245,617,1,0,0.00970873786407767,123,"asmA",1129,1374.5616917029,-0.00295305591134276,0.0614087028748184,-0.0480885570464264,0.961645665809972,0.999807467026667,1470.82985889834,1283.40205093856,1464.03412227316,1279.98073470153
"124","asnA",969,921,993,24,0,328,1725,330,2,0,0.0241691842900302,124,"asnA",2020,693.457267050899,-0.0607934871795107,0.0617176802262261,-0.985025473359859,0.324611558605794,0.999807467026667,722.093859521606,721.58732074739,671.654397718251,658.493490216349
"125","asnB",1611,1503,1665,54,0,551,2985,554,3,0,0.0324324324324324,125,"asnB",387,898.164594129382,-0.105984544940259,0.0617343767084213,-1.71678326713876,0.086018779380445,0.999807467026667,903.076671640889,1022.33572650028,778.007661836262,889.238316540094
"126","asnS",1383,1351,1399,16,0,466,2491,466,0,0,0.0114367405289492,126,"asnS",555,2879.56451663692,0.0102021487523726,0.0582990793023381,0.174996738790066,0.861082196113763,0.999807467026667,2760.67690567739,2967.8019762143,2790.09644244728,2999.68274220869
"127","aspA",1431,1419,1437,6,0,478,2543,478,0,0,0.00417536534446764,127,"aspA",2255,18641.1708035157,0.0410427152684583,0.0559344661144439,0.73376431598513,0.46309239229791,0.999807467026667,19041.7804405908,17495.6207985554,19826.7395891352,18200.5423857815
"128","aspC",1182,1164,1191,9,0,396,2128,396,0,0,0.00755667506297229,128,"aspC",553,7115.55618736684,0.0279295820857304,0.0560212501694218,0.498553352545054,0.618094074402399,0.999807467026667,6775.37177350108,7261.82088057504,6970.45041854533,7454.58167684591
"129","aspS",1750,1704,1773,23,0,589,3141,590,1,0,0.0129723632261703,129,"aspS",1044,4034.41472386435,-0.0148784056929967,0.0569591739042836,-0.261211753492052,0.793929214713196,0.999807467026667,3940.2806151249,4188.54810928767,3880.45693403554,4128.37323700927
"130","astA",1025,1005,1035,10,0,343,1853,344,1,0,0.00966183574879227,130,"astA",969,75.8662080165778,0.00683874004410524,0.042322927150199,0.161584760426314,0.871632859010913,0.999807467026667,78.0890306098429,71.0100402472106,81.4416887390176,72.9240724702403
"131","astB",1326,1290,1344,18,0,444,2353,447,3,0,0.0133928571428571,131,"astB",968,82.8846064694442,0.00246491370824348,0.0423487523464143,0.0582051081004795,0.953585251946872,0.999807467026667,93.7068367318115,71.0100402472106,93.8974764285144,72.9240724702403
"132","astC",1220,1218,1221,1,0,406,2163,406,0,0,0.000819000819000819,132,"astC",970,121.416230042841,0.0110456046373282,0.0477666062195958,0.231241143374278,0.817127468247548,0.999807467026667,132.292004797852,105.470795073063,137.971802099042,109.930318201407
"133","astE",969,969,969,0,0,322,1703,322,0,0,0,133,"astE",967,71.2968401575508,0.00757567996109579,0.0409850307925448,0.18484016760758,0.853354401471375,0.999807467026667,63.3899189656372,76.2313667359761,66.1114885057907,79.4545864227991
"134","atpA",1542,1542,1542,0,0,513,2699,513,0,0,0,134,"atpA",2016,38392.4645960594,0.0447151826088208,0.0539651363696889,0.828593896298137,0.407334242996035,0.999807467026667,36445.5286273303,38738.0654854489,38010.2733407714,40375.9909306871
"135","atpB",814,810,816,2,0,271,1385,271,0,0,0.00245098039215686,135,"atpB",2017,14671.1542046068,0.0441433312589333,0.0536069509289928,0.823462825136336,0.410244849014781,0.999807467026667,14065.2124545494,14677.1487599198,14657.587697994,15284.6679059639
"136","atpD",1379,1371,1383,4,0,460,2410,460,0,0,0.00289226319595083,136,"atpD",2014,25003.4896417509,0.0323763468165759,0.0541573060683857,0.597820481980649,0.549959722566002,0.999807467026667,23887.8938107898,25361.0270212317,24613.5946119603,26151.4431230218
"137","atpG",864,864,864,0,0,287,1528,287,0,0,0,137,"atpG",2015,14893.1032868307,0.0447709264214515,0.0539040173953034,0.830567526964184,0.406217985752413,0.999807467026667,14227.8213771134,14937.1708190603,14838.675688249,15568.7452629003
"138","avtA",1239,1209,1254,15,0,414,2209,417,3,0,0.0119617224880383,138,"avtA",1923,1110.84282258866,-0.00422426884959008,0.0607108654647762,-0.0695801125095302,0.944527866487944,0.999807467026667,1117.13248495963,1110.05401151154,1111.43951690895,1104.74527697454
"139","azoR",594,570,606,12,0,199,1045,201,2,0,0.0198019801980198,139,"azoR",794,327.96173120316,-0.00558208005274044,0.0595205352952084,-0.0937841036720282,0.925280659455603,0.999807467026667,339.916956772257,319.545181112448,341.096955189297,311.287831738638
"140","bacA",808,784,820,12,0,272,1398,273,1,0,0.0146341463414634,140,"bacA",1651,435.024226669237,-0.0248215047113004,0.0611054826344244,-0.406207489756688,0.684590151355612,0.999807467026667,451.997683059326,435.458629163041,429.245606530351,423.394987924231
"141","baeR",719,711,723,4,0,239,1246,240,1,0,0.00553250345781466,141,"baeR",1136,118.863924274503,0.00125247547647828,0.0489669372871354,0.025577982734226,0.97959394755697,0.999807467026667,121.267671064697,115.913448050594,120.725326836661,117.549251146059
"142","baeS",1386,1350,1404,18,0,463,2440,467,4,0,0.0128205128205128,142,"baeS",1135,59.1299595016607,-0.00424752048939582,0.0385575529130791,-0.11016053064807,0.912282063688747,0.999807467026667,55.1216686657715,64.744448460692,54.6138383308706,62.0398825493089
"143","barA",2747,2727,2757,10,0,918,4877,918,0,0,0.00362713093942691,143,"barA",1500,556.63428743529,0.0164779655616366,0.0616732330868092,0.267181802167607,0.789329186770507,0.999807467026667,555.810159046529,544.062220129363,567.217408629393,559.447361935873
"144","basR",662,648,669,7,0,221,1155,222,1,0,0.0104633781763827,144,"basR",2235,364.901083268721,-0.0169396368559401,0.0601190680998663,-0.281768121019458,0.778121316632813,0.999807467026667,385.8516806604,355.050201236053,373.673630684904,345.028820493525
"145","basS",1089,1083,1092,3,0,361,1889,363,2,0,0.00274725274725275,145,"basS",2234,356.708336157128,-0.0381758316718282,0.0598967836747067,-0.637360294321599,0.523890185246789,0.999807467026667,380.339513793823,358.182997129312,365.050393053714,323.260440651662
"146","bax",815,795,825,10,0,274,1466,274,0,0,0.0121212121212121,146,"bax",1922,14463.9005275165,-0.0141941388493303,0.0524996672590444,-0.270366263071601,0.786878492086579,0.999807467026667,14598.9739461296,14515.287638768,14412.3044942624,14329.0360309062
"147","bcr",1169,1125,1191,22,0,395,2021,396,1,0,0.0184718723761545,147,"bcr",1199,218.155889220759,-0.00972955240598122,0.0554311971514323,-0.175524847125367,0.860667248655147,0.999807467026667,237.94186974058,203.631733061854,231.869278527556,199.180675553044
"148","bcsA",2575,2487,2619,44,0,872,4671,872,0,0,0.0168003054600993,148,"bcsA",26,342.992337017707,-0.17830404368238,0.0599728521548304,-2.97307927296933,0.00294828294613274,0.267499979612582,390.445153049215,406.219200825955,283.608704314697,291.696289880961
"149","bcsB",2325,2295,2340,15,0,774,4108,779,5,0,0.00641025641025641,149,"bcsB",1898,310.924754360255,0.0184825566351118,0.0587781455356835,0.314446066078953,0.753182273416028,0.999807467026667,286.632677062012,323.72224230346,297.02262951877,336.32146855678
"150","bcsC",3447,3393,3474,27,0,1152,6088,1157,5,0,0.0077720207253886,150,"bcsC",1896,621.250214275269,0.00607422037169669,0.0617430396973964,0.098379030275583,0.921631325311911,0.999807467026667,613.687911145589,623.426382758599,612.249871814497,635.636691382393
"151","bcsE",1569,1563,1572,3,0,522,2781,523,1,0,0.00190839694656489,151,"bcsE",1899,294.550926830388,0.0198191876525754,0.0580178927277754,0.341604748479381,0.732648363196857,0.999807467026667,310.518733483846,266.28765092704,323.850479926917,277.54684298375
"152","bcsG",1667,1641,1680,13,0,556,2966,559,3,0,0.00773809523809524,152,"bcsG",1900,161.721475902424,0.00509553174889509,0.0529307683356524,0.0962678591132959,0.923307837209664,0.999807467026667,157.096755697449,163.949651747236,157.134552390575,168.704943774436
"153","bcsZ",1098,1080,1107,9,0,367,1954,368,1,0,0.00813008130081301,153,"bcsZ",1897,203.557844275481,0.0127551829962056,0.0553841783232292,0.230303732624951,0.817855760349171,0.999807467026667,208.543646452169,192.14481478657,216.539078294329,197.003837568858
"154","betA",1637,1569,1671,34,0,554,2999,556,2,0,0.0203470975463794,154,"betA",196,156.888403530617,-0.0401281422085611,0.0524232488012786,-0.765464619727695,0.443994926572734,0.999807467026667,158.934144652974,173.348039427014,141.804352157348,153.467077885133
"155","betT",2008,1956,2034,26,0,677,3580,677,0,0,0.0127826941986234,155,"betT",197,310.455044704271,-0.00321268495605818,0.0593605785184448,-0.0541215236819149,0.956838343958965,0.999807467026667,317.868289305949,304.925466943904,314.26910478115,304.757317786079
"156","bglA",1414,1362,1440,26,0,478,2587,479,1,0,0.0180555555555556,156,"bglA",1571,868.88409620723,-0.0327803940360133,0.0616273519564493,-0.531913070988,0.594786203887429,0.999807467026667,850.711086408406,924.174788511491,812.500612361022,888.149897548001
"157","bglB",1387,1368,1396,9,0,462,2508,464,2,0,0.00644699140401146,157,"bglB",2006,16.6933379533046,-0.00264925172299335,0.0227539346551187,-0.116430488315452,0.907311373521383,0.999807467026667,16.5365005997314,17.7525100618026,17.2464752623802,15.2378658893039
"158","bglG",835,831,837,2,0,278,1474,278,0,0,0.002389486260454,158,"bglG",2007,23.966955940672,0.00151270747051852,0.0263250405034325,0.0574626834979143,0.954176631223071,0.999807467026667,27.5608343328857,19.8410406573088,27.7859879227236,20.6799608497696
"159","bglH",1602,1572,1617,15,0,537,2874,538,1,0,0.00927643784786642,159,"bglH",2005,24.4245582205121,0.00432449273910758,0.026644072809122,0.16230599466111,0.871064894217706,0.999807467026667,20.2112785107829,27.1508977415805,22.0371628352636,28.2988937944216
"160","bglJ",620,612,624,4,0,206,1095,207,1,0,0.00641025641025641,160,"bglJ",2338,38.6554702845377,0.00131802467510823,0.029630848399377,0.0444815031059299,0.964520595765324,0.999807467026667,49.6095017991943,27.1508977415805,51.7394257871406,26.1220558102353
"161","bglX",2285,2259,2298,13,0,763,4067,765,2,0,0.00565709312445605,161,"bglX",1163,1961.40801673283,0.0208016743400004,0.0599811604855297,0.346803465815216,0.728738973203299,0.999807467026667,1851.16937269216,2025.87467764101,1887.53090371605,2081.05711288208
"162","bioB",1036,1026,1041,5,0,346,1866,346,0,0,0.0048030739673391,162,"bioB",441,1209.663572536,0.00643726965373079,0.0604147027840987,0.106551375030932,0.915144895986332,0.999807467026667,1205.32715482487,1205.08215360707,1216.83464351238,1211.41033819966
"163","bioC",732,684,756,24,0,246,1297,251,5,0,0.0317460317460317,163,"bioC",442,260.56231798578,-0.07327182308434,0.0575073607508612,-1.27412947016948,0.2026175357411,0.999807467026667,299.494399750692,263.15485503378,251.03202881909,228.567988339559
"164","bioD",666,642,678,12,0,222,1176,225,3,0,0.0176991150442478,164,"bioD",443,312.980932010026,-0.024904210527658,0.0590949763443709,-0.42142686347027,0.673443406392533,0.999807467026667,336.242178861206,304.925466943904,319.059792354034,291.696289880961
"165","bioH",769,765,771,2,0,255,1347,256,1,0,0.00259403372243839,165,"bioH",1823,176.201084872946,0.0131592037954981,0.0522285838672436,0.251954060805987,0.801076572620347,0.999807467026667,192.007145852437,153.506998769705,199.292603031949,159.997591837691
"166","bipA",1818,1806,1824,6,0,607,3215,607,0,0,0.00328947368421053,166,"typA",2095,4680.95696392099,0.0331993720337489,0.0562827248389322,0.589867888037717,0.555279224305791,0.999807467026667,4477.71688461617,4731.56606411928,4629.72047043451,4884.82443651401
"167","birA",949,915,966,17,0,317,1645,321,4,0,0.0175983436853002,167,"birA",2164,490.703824777294,-0.0206814367247557,0.0614330078611183,-0.336650238118085,0.736380579945209,0.999807467026667,505.281962769572,491.848955241709,494.398957521566,471.285423576329
"168","brnQ",1314,1302,1320,6,0,439,2230,439,0,0,0.00454545454545455,168,"brnQ",245,192.82592156301,0.0156439918997769,0.0551106917375128,0.283864916344869,0.776513903670632,0.999807467026667,191.088451374674,186.923488297804,197.376328002796,195.915418576765
"169","btuB",1842,1836,1845,3,0,614,3232,614,0,0,0.0016260162601626,169,"btuB",2161,1342.14899159587,0.0353961446814412,0.0600324917156197,0.589616450523435,0.555447820292057,0.999807467026667,1318.3265755897,1312.64147927564,1374.92733341753,1362.70057810061
"170","btuC",968,942,981,13,0,324,1593,326,2,0,0.0132517838939857,170,"btuC",952,267.545680621593,-0.00264183803570444,0.0571835090664538,-0.0461992990432664,0.963151401162279,0.999807467026667,291.226149450826,245.402344971978,286.483116858427,247.071111205142
"171","btuD",739,717,750,11,0,248,1294,249,1,0,0.0146666666666667,171,"btuD",951,306.722824803756,0.00514750621708896,0.0593168045127328,0.0867798975243855,0.930846466785238,0.999807467026667,309.600039006083,300.748405752892,308.52027969369,308.022574762358
"172","btuF",799,795,801,2,0,266,1375,266,0,0,0.00249687890137328,172,"btuF",138,201.468768778599,0.0146897065629482,0.0551386954490385,0.266413748880313,0.789920577666467,0.999807467026667,208.543646452169,186.923488297804,215.580940779752,194.826999584672
"173","cadA",2141,2127,2148,7,0,715,3874,715,0,0,0.00325884543761639,173,"cadA",2250,86.828414718212,0.00782128457272926,0.0442996283381401,0.176554180387908,0.859858587323851,0.999807467026667,89.1133643429972,81.4526932247416,92.9393389139377,83.8082623911717
"174","cadB",1328,1314,1335,7,0,444,2295,444,0,0,0.0052434456928839,174,"cadB",2251,10.53078309986,-9.70870529020985e-05,0.0178442636538722,-0.00544079905931174,0.995658891849949,0.999807467026667,13.7804171664429,7.30985708427168,13.4139252040735,7.61893294465197
