"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_starvation1","IAI1_starvation2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"107","aroD",745,717,759,14,0,248,1294,252,4,0,0.0184453227931489,107,"aroD",921,126.124946307025,-0.00122861713266413,0.0402022560749387,-0.0305609001239617,0.975619724754569,0.999740963348521,109.60029870177,143.340452667701,108.048359309741,143.510674548888
"108","aroE",810,792,819,9,0,268,1416,272,4,0,0.010989010989011,108,"aroE",1760,143.423940680142,0.00271912061193551,0.0421682833623598,0.06448260149861,0.948585960270384,0.999740963348521,159.653978423839,125.561791871707,161.172135970363,127.307856454659
"109","aroF",1066,1056,1071,5,0,354,1904,356,2,0,0.00466853408029879,109,"aroF",1422,215.257228539545,0.0145018173629624,0.0485803793705584,0.298511817957335,0.765312557633441,0.999740963348521,214.885625013707,206.676931753429,224.200345567712,215.266011823332
"110","aroG",1037,1005,1053,16,0,349,1864,350,1,0,0.0151946818613485,110,"aroG",400,951.138659294657,0.00328598489651714,0.0566925777969127,0.0579614655782345,0.953779322911464,0.999740963348521,927.719063814198,970.048179681415,934.618308029256,972.169085653758
"111","aroH",1035,1011,1047,12,0,347,1871,348,1,0,0.0114613180515759,111,"aroH",931,30.6224543190937,-0.00280334519927432,0.0247070930784241,-0.113463173930501,0.909663357444448,0.999740963348521,30.2048067288344,32.2238226927389,28.8128958159308,31.2482920388708
"112","aroM",675,669,678,3,0,225,1159,225,0,0,0.00442477876106195,112,"aroM",212,33.729296486999,0.00220686326231428,0.0257070997924176,0.0858464502077049,0.931588480817492,0.999740963348521,35.3827735966345,31.1126563929893,36.0161197699135,32.4056361884586
"113","aroP",1372,1368,1374,2,0,457,2367,457,0,0,0.00145560407569141,113,"aroP",84,755.037269319756,0.0264147240209332,0.0564501859735569,0.467929796250923,0.639834794715177,0.999740963348521,736.997284183558,742.259088232744,768.944157087654,771.948547775067
"114","arsB",1290,1290,1290,0,0,429,2144,429,0,0,0,114,"arsB",1869,27.4679349590372,0.00250816556411528,0.0227979543404194,0.110017132531424,0.912395787598372,0.999740963348521,21.5748619491674,32.2238226927389,22.510074856196,33.5629803380464
"115","artI",726,714,732,6,0,243,1293,243,0,0,0.00819672131147541,115,"artI",480,368.882907093235,0.0170619824206323,0.0531345480800552,0.321109015454988,0.748127778461309,0.999740963348521,375.402597915513,348.90621812138,388.974093515066,362.248718820984
"116","artJ",711,669,732,21,0,242,1294,243,1,0,0.0286885245901639,116,"artJ",477,97.4188171724127,-0.0172642191048987,0.0389730611390715,-0.442978267560074,0.657781454096847,0.999740963348521,100.107359444137,103.338465876714,93.6419114017752,92.5875319670245
"117","artM",662,648,669,7,0,222,1139,222,0,0,0.0104633781763827,117,"artM",478,68.4665699543859,0.00413503088170502,0.0341864673521725,0.120955196660361,0.903726522447211,0.999740963348521,71.6285416712358,63.3364790857281,72.9326425340749,65.968616526505
"118","artP",729,729,729,0,0,242,1295,242,0,0,0,118,"artP",481,171.413603353454,0.0124820865875017,0.0460768304907446,0.270897248238656,0.786470061511196,0.999740963348521,165.694939769606,170.008443861691,172.877374895585,177.073654886934
"119","artQ",717,717,717,0,0,238,1224,238,0,0,0,119,"artQ",479,74.9026186986263,0.00661728890746642,0.035551691270585,0.186131479852872,0.852341655899607,0.999740963348521,73.3545306271691,73.3369757834747,76.5342545110663,76.3847138727952
"120","ascF",1437,1392,1459,22,0,481,2477,485,4,0,0.0150788211103496,120,"ascF",1451,78.2888262759488,-0.00275552483354085,0.0360924577869092,-0.0763462784886953,0.939143608345369,0.999740963348521,76.8065085390359,81.115139881722,76.5342545110663,78.6994021719709
"121","ascG",1001,981,1011,10,0,335,1779,336,1,0,0.00989119683481701,121,"ascG",1450,91.1197490802794,0.00653560786057949,0.0378764964831617,0.172550485588997,0.86300477474041,0.999740963348521,84.5734588407362,94.4491354787174,88.2394934362882,97.2169085653758
"122","asd",1104,1104,1104,0,0,367,1946,367,0,0,0,122,"asd",1828,1137.48790041171,0.0299985942281784,0.0567523559818337,0.528587645555735,0.597091532451582,0.999740963348521,1111.5368876211,1116.72213124836,1159.71905659122,1161.97352618616
"123","asmA",1836,1800,1854,18,0,616,3245,617,1,0,0.00970873786407767,123,"asmA",1115,554.357884914625,0.00450823793003588,0.0554250001482163,0.0813394301845747,0.93517201710771,0.999740963348521,568.713360980053,535.582156479315,572.656304341625,540.479717857506
"124","asnA",969,921,993,24,0,328,1725,330,2,0,0.0241691842900302,124,"asnA",2014,97.5292869515544,-0.0082367727161061,0.0381992109936623,-0.215626776099451,0.829278682438969,0.999740963348521,91.4774146644698,107.783131075713,85.5382844535446,105.31831761249
"125","asnB",1611,1503,1665,54,0,551,2985,554,3,0,0.0324324324324324,125,"asnB",362,288.476638032057,-0.0667218238633861,0.0512723026565773,-1.30132294448116,0.193147936717815,0.999740963348521,319.307956847677,304.459566131395,275.523316239839,254.615712909317
"126","asnS",1383,1351,1399,16,0,466,2491,466,0,0,0.0114367405289492,126,"asnS",532,1254.74848913666,0.00812594951194895,0.0565977034040056,0.143573838216443,0.885837000663051,0.999740963348521,1164.17955077707,1330.06606080029,1182.22913144741,1342.51921352186
"127","aspA",1431,1419,1437,6,0,478,2543,478,0,0,0.00417536534446764,127,"aspA",2252,22036.8248866433,0.0378413605155949,0.0541821638778727,0.698409915869914,0.484920876925346,0.999740963348521,21059.6542458213,22123.3210280149,21940.1197608371,23024.2045118998
"128","aspC",1182,1164,1191,9,0,396,2128,396,0,0,0.00755667506297229,128,"aspC",530,1753.2350951323,0.0224397931368222,0.0566483298014658,0.396124532099472,0.692013161441157,0.999740963348521,1663.85335351979,1791.20007519638,1710.76568907089,1847.12126274214
"129","aspS",1750,1704,1773,23,0,589,3141,590,1,0,0.0129723632261703,129,"aspS",1027,807.254592661344,-0.00166612371744432,0.0561673482962024,-0.0296635637605304,0.976335371032354,0.999740963348521,765.476101956459,851.153385608206,761.740933133671,850.647949947038
"130","astA",1025,1005,1035,10,0,343,1853,344,1,0,0.00966183574879227,130,"astA",951,190.319065828333,0.00457792264833293,0.0471833274012902,0.0970241587541735,0.922707209046453,0.999740963348521,192.447768586573,185.564772058186,198.088658734524,185.175063934049
"131","astB",1326,1290,1344,18,0,444,2353,447,3,0,0.0133928571428571,131,"astB",950,148.573676862314,-0.000176095026845388,0.0443036095088882,-0.00397473318308432,0.996828630110392,0.999740963348521,152.750022600105,144.45161896745,151.267703033637,145.825362848064
"132","astC",1220,1218,1221,1,0,406,2163,406,0,0,0.000819000819000819,132,"astC",952,370.292892692088,0.019889044042987,0.0534344421639229,0.372213936134537,0.709733570827774,0.999740963348521,360.731691790079,364.462546317874,376.368451595596,379.608881064801
"133","astE",969,969,969,0,0,322,1703,322,0,0,0,133,"astE",949,113.584578686212,0.00895090774427076,0.0404762756527615,0.221139608324119,0.824983730615041,0.999740963348521,103.559337356003,118.894794073209,108.048359309741,123.835824005895
"134","atpA",1542,1542,1542,0,0,513,2699,513,0,0,0,134,"atpA",2010,2048.81716899841,0.0337098837686435,0.0563242040861491,0.598497294645895,0.549508163525831,0.999740963348521,2047.88589621497,1964.54201795732,2136.65630535012,2046.18445647124
"135","atpB",814,810,816,2,0,271,1385,271,0,0,0.00245098039215686,135,"atpB",2011,1587.82933418393,0.0307690795041994,0.0567247165996087,0.542428086884645,0.587523635233707,0.999740963348521,1618.97764066552,1491.18517426399,1689.15601720894,1551.99850459725
"136","atpD",1379,1371,1383,4,0,460,2410,460,0,0,0.00289226319595083,136,"atpD",2008,1759.88386711568,0.0271900160503737,0.0563996374204524,0.482095582417941,0.629738047867806,0.999740963348521,1723.39997249949,1736.75292650865,1785.49913759346,1793.8834318611
"137","atpG",864,864,864,0,0,287,1528,287,0,0,0,137,"atpG",2009,792.75702777122,0.025747460885186,0.0561920717240753,0.458204513469728,0.646805517532161,0.999740963348521,736.997284183558,815.596064016219,768.944157087654,849.49060579745
"138","avtA",1239,1209,1254,15,0,414,2209,417,3,0,0.0119617224880383,138,"avtA",1915,327.940814052834,0.00733695050340785,0.0522264549489776,0.14048341038226,0.888278059101178,0.999740963348521,311.541006545977,338.905721423633,318.742659963735,342.573868277991
"139","azoR",594,570,606,12,0,199,1045,201,2,0,0.0198019801980198,139,"azoR",776,190.650794150721,-0.00755069578867575,0.042238353197104,-0.178763972010004,0.858123035704535,0.999740963348521,156.202000511972,231.12259034792,153.068509022133,222.210076720859
"140","bacA",808,784,820,12,0,272,1398,273,1,0,0.0146341463414634,140,"bacA",1642,207.108006536989,-0.0197041476018457,0.0481754188031074,-0.409008330210401,0.682533547918974,0.999740963348521,210.570652623874,215.566262151426,196.287852746029,206.00725862663
"141","baeR",719,711,723,4,0,239,1246,240,1,0,0.00553250345781466,141,"baeR",1122,105.299943948924,0.00309892902011035,0.0399328161633997,0.0776035681387948,0.938143403979283,0.999740963348521,107.874309745837,101.116133277215,108.048359309741,104.160973462903
"142","baeS",1386,1350,1404,18,0,463,2440,467,4,0,0.0128205128205128,142,"baeS",1121,10.8604253820824,-0.00021073054898054,0.015128498893725,-0.0139293759718585,0.98888632536471,0.999740963348521,12.9449171695004,8.88933039799693,13.5060449137176,8.10140904711465
"143","barA",2747,2727,2757,10,0,918,4877,918,0,0,0.00362713093942691,143,"barA",1490,158.704620298558,0.00921600363477026,0.0451656256580997,0.204049063872926,0.838315157956175,0.999740963348521,154.476011556039,157.785614564446,159.371329981867,163.185525091881
"144","basR",662,648,669,7,0,221,1155,222,1,0,0.0104633781763827,144,"basR",2232,79.6316136839596,-0.0045524648985808,0.0359656692191305,-0.126578067290884,0.899274357056735,0.999740963348521,88.025436752603,73.3369757834747,81.9366724765533,75.2273697232074
"145","basS",1089,1083,1092,3,0,361,1889,363,2,0,0.00274725274725275,145,"basS",2231,46.5661033004212,-0.00676481478341329,0.029549911483323,-0.228928427999899,0.818924544882468,0.999740963348521,48.327690766135,47.7801508892335,45.0201497123919,45.1364218339245
"146","bax",815,795,825,10,0,274,1466,274,0,0,0.0121212121212121,146,"bax",1914,2011.21523517766,-0.00671231440211228,0.0562250451581493,-0.119382997083096,0.904971931314451,0.999740963348521,2033.21499008954,2005.65517104806,2014.20149813241,1991.78928144062
"147","bcr",1169,1125,1191,22,0,395,2021,396,1,0,0.0184718723761545,147,"bcr",1187,94.4829422248494,-0.00107278313110954,0.0371552451589496,-0.028872992938687,0.976965885151746,0.999740963348521,82.8474698848028,106.671964775963,81.9366724765533,106.475661762078
"148","bcsA",2575,2487,2619,44,0,872,4671,872,0,0,0.0168003054600993,148,"bcsA",12,178.91591469372,-0.132910614694313,0.046531808544085,-2.85633889704483,0.00428557429907311,0.842472480959455,220.063591881507,214.455095851676,142.263673091158,138.881297950537
"149","bcsB",2325,2295,2340,15,0,774,4108,779,5,0,0.00641025641025641,149,"bcsB",1890,111.947328325643,0.00393667967769644,0.0407072544205555,0.0967070792106425,0.922959017788066,0.999740963348521,113.052276613637,108.894297375462,117.052389252219,108.790350061254
"150","bcsC",3447,3393,3474,27,0,1152,6088,1157,5,0,0.0077720207253886,150,"bcsC",1888,141.341690229777,0.00714707473803952,0.0436511428181959,0.1637316752005,0.869942380831553,0.999740963348521,143.257083342472,135.562288569453,147.666091056645,138.881297950537
"151","bcsE",1569,1563,1572,3,0,522,2781,523,1,0,0.00190839694656489,151,"bcsE",1891,334.065487059474,0.0183881496496744,0.0523099690999284,0.351522854363522,0.725196129811918,0.999740963348521,340.882818796845,313.348896529392,355.659182727896,326.371050183761
"152","bcsG",1667,1641,1680,13,0,556,2966,559,3,0,0.00773809523809524,152,"bcsG",1892,67.006227463719,0.0014850408087206,0.0341006729966218,0.0435487243570739,0.96526412492105,0.999740963348521,65.5875803254689,67.7811442847266,67.5302245685879,67.1259606760928
"153","bcsZ",1098,1080,1107,9,0,367,1954,368,1,0,0.00813008130081301,153,"bcsZ",1889,55.2388399389192,0.00306232700717906,0.0316158708577734,0.096860435094614,0.922837229236403,0.999740963348521,53.5056576339351,55.5583149874808,54.0241796548703,57.8672074793903
"154","betA",1637,1569,1671,34,0,554,2999,556,2,0,0.0203470975463794,154,"betA",170,58.6634008995568,-0.0181464448226955,0.0318728674320648,-0.569338320795067,0.569126565713261,0.999740963348521,56.9576355458019,68.8923105844762,48.6217616893833,60.181895778566
"155","betT",2008,1956,2034,26,0,677,3580,677,0,0,0.0127826941986234,155,"betT",171,180.261194123486,-0.00860895778029107,0.0465860120579017,-0.184797053879413,0.853388218725631,0.999740963348521,177.776862461139,187.787104657685,173.777777889833,181.703031485286
"156","bglA",1414,1362,1440,26,0,478,2587,479,1,0,0.0180555555555556,156,"bglA",1561,338.382999087893,-0.0221196145221243,0.052783790429399,-0.419060744637322,0.675171738800157,0.999740963348521,344.334796708712,348.90621812138,330.447898888957,329.843082632525
"157","bglB",1387,1368,1396,9,0,462,2508,464,2,0,0.00644699140401146,157,"bglB",1999,9.51264219154554,0.000984841402448394,0.0144409533504235,0.0681978106673621,0.945628169750207,0.999740963348521,8.62994477966696,10.0004966977465,9.00402994247838,10.4160973462903
"158","bglG",835,831,837,2,0,278,1474,278,0,0,0.002389486260454,158,"bglG",2000,17.7027362789302,0.00173414112817585,0.019069536288764,0.0909377712135366,0.927542037428919,0.999740963348521,14.6709061254338,20.0009933954931,15.3068509022133,20.8321946925805
"159","bglH",1602,1572,1617,15,0,537,2874,538,1,0,0.00927643784786642,159,"bglH",1998,32.7992454193624,-0.00144255189436833,0.0252242287417655,-0.0571891378379313,0.954394530749603,0.999740963348521,36.2457680746012,30.0014900932396,36.0161197699135,28.9336037396952
"160","bglJ",620,612,624,4,0,206,1095,207,1,0,0.00641025641025641,160,"bglJ",2337,35.2769453397218,0.00335284554983756,0.0260217501226048,0.128847811313236,0.897478072855795,0.999740963348521,37.9717570305346,31.1126563929893,39.6177317469049,32.4056361884586
"161","bglX",2285,2259,2298,13,0,763,4067,765,2,0,0.00565709312445605,161,"bglX",1150,342.736873419215,0.00800472310607407,0.0522012772090568,0.153343433993321,0.878127450308467,0.999740963348521,358.142708356179,321.127060627639,366.46401865887,325.213706034174
"162","bioB",1036,1026,1041,5,0,346,1866,346,0,0,0.0048030739673391,162,"bioB",417,790.92866923184,0.00395703780983533,0.0550115976316482,0.0719309741980452,0.942656840042302,0.999740963348521,863.857472444663,712.257598139504,868.888889449164,718.710716894028
"163","bioC",732,684,756,24,0,246,1297,251,5,0,0.0317460317460317,163,"bioC",418,35.4481077955532,-0.0147203114505593,0.0263023458154138,-0.559657741323319,0.575712911827783,0.999740963348521,40.5607404644347,36.6684878917373,33.31491078717,31.2482920388708
"164","bioD",666,642,678,12,0,222,1176,225,3,0,0.0176991150442478,164,"bioD",419,27.0154844880554,0.000512267263620983,0.0232914927059845,0.0219937498247745,0.982452941250646,0.999740963348521,29.3418122508677,24.4456585944916,28.8128958159308,25.4615712909318
"165","bioH",769,765,771,2,0,255,1347,256,1,0,0.00259403372243839,165,"bioH",1814,54.7589903684065,0.00161759961555129,0.0315416263679707,0.051284597587964,0.959098741297539,0.999740963348521,54.3686521119018,54.4471486877312,55.824985643366,54.3951750306269
"166","bipA",1818,1806,1824,6,0,607,3215,607,0,0,0.00328947368421053,166,"typA",2092,1298.79768815552,0.0267198914799986,0.0567446458378793,0.470879517978452,0.637726775312607,0.999740963348521,1239.26007036018,1311.17623370455,1284.87507279167,1359.87937576567
"167","birA",949,915,966,17,0,317,1645,321,4,0,0.0175983436853002,167,"birA",2162,211.724182963073,-0.0114989865537783,0.0482867900932252,-0.238139386187769,0.811772987527813,0.999740963348521,206.25568023404,224.455592549423,204.391479694259,211.793979374569
"168","brnQ",1314,1302,1320,6,0,439,2230,439,0,0,0.00454545454545455,168,"brnQ",219,997.909503296467,0.0161950181630032,0.0566590733023264,0.285832739914195,0.775006230951112,0.999740963348521,947.567936807432,1024.49532836915,973.335636781913,1046.23911122738
"169","btuB",1842,1836,1845,3,0,614,3232,614,0,0,0.0016260162601626,169,"btuB",2159,345.056660313318,0.0185525452872059,0.0529112678846712,0.350635054288326,0.725862154660198,0.999740963348521,341.745813274812,334.461056224635,355.659182727896,348.36058902593
"170","btuC",968,942,981,13,0,324,1593,326,2,0,0.0132517838939857,170,"btuC",934,113.01021678603,0.00222829551028738,0.0408986280451396,0.0544833804162826,0.956550049427619,0.999740963348521,110.463293179737,114.450128874211,112.55037428098,114.577070809193
"171","btuD",739,717,750,11,0,248,1294,249,1,0,0.0146666666666667,171,"btuD",933,42.4222545776487,0.00294569413112077,0.0281385208925904,0.104685464540407,0.916625396197579,0.999740963348521,45.7387073322349,37.779654191487,46.8209557008876,39.3497010859854
"172","btuF",799,795,801,2,0,266,1375,266,0,0,0.00249687890137328,172,"btuF",111,25.0088826563498,0.00246027411160993,0.0224668286900563,0.109506960040998,0.912800401655862,0.999740963348521,26.7528288169676,22.2233259949923,27.912492821683,23.1468829917561
"173","cadA",2141,2127,2148,7,0,715,3874,715,0,0,0.00325884543761639,173,"cadA",2247,77.4236856365252,0.00669280941648326,0.0357608248473484,0.187154783063667,0.851539276236089,0.999740963348521,71.6285416712358,80.0039735819724,74.7334485225706,83.3287787703221
