"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_starvation1","K12_starvation2"
"106","arsB",1290,1290,1290,0,0,429,2144,429,0,0,0,109,"arsB",1836,14.9285380945492,-0.00130032856926771,0.0166727212670635,-0.0779913817570065,0.937834908473168,0.999974208147515,13.8513464723809,16.61041867251,13.3049024444972,15.9474847888087
"107","artI",726,714,732,6,0,243,1293,243,0,0,0.00819672131147541,110,"artI",469,211.640533653859,-0.00763488158250489,0.0467306153098866,-0.163380720152632,0.870218682003632,0.999974208147515,205.639220705348,222.775026901899,199.573536667458,218.574350340732
"108","artJ",711,669,732,21,0,242,1294,243,1,0,0.0286885245901639,111,"artJ",466,13.9851484736568,0.00500970666026593,0.0161289641753521,0.310603124032084,0.756102351953015,0.999974208147515,14.9168346625641,10.7479179645653,14.3283564786893,15.9474847888087
"109","artM",662,648,669,7,0,222,1139,222,0,0,0.0104633781763827,112,"artM",467,17.2258668403841,0.000499970769854354,0.0168410836638946,0.0296875652322918,0.976316229059041,0.999974208147515,11.7203700920146,22.4729193804547,11.257994376113,23.452183512954
"110","artP",729,729,729,0,0,242,1295,242,0,0,0,113,"artP",470,118.862626342167,-0.00792321078263908,0.0386987145485635,-0.204740929384002,0.837774540696893,0.999974208147515,108.679795398681,133.860432831404,104.392311487593,128.517965650988
"111","artQ",717,717,717,0,0,238,1224,238,0,0,0,114,"artQ",468,23.3721139668116,-0.00197500967857746,0.0204243986014872,-0.0966985475123687,0.922965793343635,0.999974208147515,21.309763803663,26.3812531857512,20.4690806838418,25.3283581939904
"112","ascF",1437,1392,1459,22,0,481,2477,485,4,0,0.0150788211103496,115,"ascF",1428,21.3921586434176,-0.0018909479199621,0.0196453129833279,-0.0962544053926176,0.923318522106597,0.999974208147515,20.2442756134798,23.4500028317788,18.4221726154577,23.452183512954
"113","ascG",1001,981,1011,10,0,335,1779,336,1,0,0.00989119683481701,116,"ascG",1427,9.96683968241055,-0.000887208872657224,0.0138242775331442,-0.0641775941296109,0.948828817903505,0.999974208147515,9.58939371164833,10.7479179645653,9.21108630772883,10.3189607456998
"114","asd",1104,1104,1104,0,0,367,1946,367,0,0,0,117,"asd",1796,197.900415554329,-0.0121253204316859,0.0458508489392033,-0.264451383392347,0.791432122054655,0.999974208147515,191.787874232967,212.027108937333,184.221726154576,203.564952892441
"115","asmA",1836,1800,1854,18,0,616,3245,617,1,0,0.00970873786407767,118,"asmA",1096,65.3534438302785,0.00256235879586994,0.0320189713259446,0.0800262684827007,0.936216363739494,0.999974208147515,63.9292914109889,65.4645912387158,64.4776041541018,67.5422885173076
"116","asnA",969,921,993,24,0,328,1725,330,2,0,0.0241691842900302,119,"asnA",1981,19.9905584866869,0.00460230284068303,0.0191406123680708,0.24044700097267,0.809983745195225,0.999974208147515,20.2442756134798,17.5875021238341,21.4925347180339,20.6379214913996
"117","asnB",1611,1503,1665,54,0,551,2985,554,3,0,0.0324324324324324,120,"asnB",352,69.4362427879263,0.0263734599213497,0.0316523088687737,0.833223889944035,0.404718471523422,0.999974208147515,70.3222205520878,53.7395898228264,88.0170469405199,65.6661138362713
"118","asnS",1383,1351,1399,16,0,466,2491,466,0,0,0.0114367405289492,121,"asnS",520,190.315924418504,-0.0032654661470553,0.0446181210238119,-0.0731869938071256,0.941657316069826,0.999974208147515,174.740063190036,208.118775132037,172.963731778463,205.441127573477
"119","aspA",1431,1419,1437,6,0,478,2543,478,0,0,0.00417536534446764,122,"aspA",2212,5063.95285156155,-0.0333106014554242,0.0554416285544373,-0.600822925371268,0.547957932976696,0.999974208147515,5399.8941478482,4923.52351122223,5195.05267755906,4737.34106961672
"120","aspC",1182,1164,1191,9,0,396,2128,396,0,0,0.00755667506297229,123,"aspC",518,89.5441719951305,-0.00580568105321293,0.0360226478617705,-0.16116752648198,0.871961456837864,0.999974208147515,88.4355197852013,93.8000113271152,84.9466848379436,90.9944720302617
"121","aspS",1750,1704,1773,23,0,589,3141,590,1,0,0.0129723632261703,124,"aspS",1009,114.802534266103,0.00144022404367266,0.0390138145364537,0.0369157453785235,0.970552185307954,0.999974208147515,107.614307208498,121.158347964191,108.486127624362,121.951354267361
"122","astA",1025,1005,1035,10,0,343,1853,344,1,0,0.00966183574879227,125,"astA",934,895.554099723167,-0.0125893825809468,0.0563889512002338,-0.223259739948748,0.823333359310643,0.999974208147515,887.551662422562,920.412611147318,869.935929063278,904.316196259508
"123","astB",1326,1290,1344,18,0,444,2353,447,3,0,0.0133928571428571,126,"astB",933,580.554556168643,-0.00701220899638513,0.053904108039389,-0.130086727179701,0.896497811062009,0.999974208147515,537.006047852307,632.172993006704,530.149189711503,622.889994104059
"124","astC",1220,1218,1221,1,0,406,2163,406,0,0,0.000819000819000819,127,"astC",935,1877.14519064263,-0.0310456838381083,0.0564244451076276,-0.550216910044746,0.582170606518154,0.999974208147515,2003.11779754432,1827.1460539761,1924.09358428113,1754.22332676896
"125","astE",969,969,969,0,0,322,1703,322,0,0,0,128,"astE",932,349.92730285469,-0.0171904156991578,0.051523207261782,-0.33364413072765,0.738648113070346,0.999974208147515,338.825244478241,375.200045308461,325.458382873085,360.225538758974
"126","atpA",1542,1542,1542,0,0,513,2699,513,0,0,0,129,"atpA",1977,322.769211420822,-0.0159970156341265,0.0504137722761822,-0.317314394695361,0.751005055938019,0.999974208147515,306.860598772747,351.750042476682,294.754761847322,337.711442586538
"127","atpB",814,810,816,2,0,271,1385,271,0,0,0.00245098039215686,130,"atpB",1978,151.503730485772,-0.0101964725461646,0.0429251222460941,-0.237540908741206,0.812237186605254,0.999974208147515,157.692252147106,151.447934955238,151.47119706043,145.403537780315
"128","atpD",1379,1371,1383,4,0,460,2410,460,0,0,0.00289226319595083,131,"atpD",1975,278.539689371925,-0.0114007722216079,0.04995580514146,-0.228217164938575,0.819477417825068,0.999974208147515,278.092417637802,287.26253468929,270.191865026712,278.611940133894
"129","atpG",864,864,864,0,0,287,1528,287,0,0,0,132,"atpG",1976,133.051714589956,-0.00805720670906362,0.0389664869278509,-0.206772725598335,0.836187357639343,0.999974208147515,116.138212729963,155.356268760535,111.556489726938,149.155887142388
"130","avtA",1239,1209,1254,15,0,414,2209,417,3,0,0.0119617224880383,133,"avtA",1883,32.4505851674504,0.0577099901402475,0.0235868966160731,2.44669704029319,0.0144171968487808,0.999974208147515,15.9823228527472,20.5187524778065,50.1492476754125,43.1520176638354
"131","azoR",594,570,606,12,0,199,1045,201,2,0,0.0198019801980198,134,"azoR",759,8.05166889056828,-0.000710433979456833,0.012406786485717,-0.0572617236763689,0.954336710380968,0.999974208147515,9.58939371164833,6.83958415926882,9.21108630772883,6.56661138362713
"132","bacA",808,784,820,12,0,272,1398,273,1,0,0.0146341463414634,135,"bacA",1617,38.4657585729115,0.00295970390532971,0.0257020164952675,0.115154540729311,0.908322630140254,0.999974208147515,38.3575748465933,37.1291711503164,39.9147073334916,38.4615809612446
"133","baeR",719,711,723,4,0,239,1246,240,1,0,0.00553250345781466,136,"baeR",1103,16.4518019046974,-0.00143455285006524,0.0174960215582189,-0.0819930888454661,0.934652209254275,0.999974208147515,15.9823228527472,17.5875021238341,15.3518105128814,16.8855721293269
"134","baeS",1386,1350,1404,18,0,463,2440,467,4,0,0.0128205128205128,137,"baeS",1102,6.43177033645212,0.00154774547693081,0.0111364313115303,0.138980381922557,0.889465651542855,0.999974208147515,5.32744095091574,6.83958415926882,5.11727017096046,8.44278606466345
"135","barA",2747,2727,2757,10,0,918,4877,918,0,0,0.00362713093942691,138,"barA",1466,19.4548866668605,-0.0016847924684354,0.0189206525674114,-0.0890451564729462,0.9290460229539,0.999974208147515,19.1787874232967,20.5187524778065,18.4221726154577,19.6998341508814
"136","basR",662,648,669,7,0,221,1155,222,1,0,0.0104633781763827,139,"basR",2192,72.7488390568211,0.00642592690324799,0.0325221591859813,0.197586109412375,0.84336890362859,0.999974208147515,61.7983150306226,80.1208430085776,66.524512222486,82.5516859655982
"137","basS",1089,1083,1092,3,0,361,1889,363,2,0,0.00274725274725275,140,"basS",2191,31.2316197736643,-0.00787518904890527,0.0234585991355098,-0.335705853679235,0.737092691162242,0.999974208147515,33.0301338956776,33.22083734502,28.6567129573786,30.0187948965812
"138","bax",815,795,825,10,0,274,1466,274,0,0,0.0121212121212121,141,"bax",1882,194.988391188111,0.000277792783375964,0.04596001927452,0.00604422686850287,0.995177434063191,0.999974208147515,199.246291564249,190.531273008203,201.620444735842,188.55555544415
"139","bcr",1169,1125,1191,22,0,395,2021,396,1,0,0.0184718723761545,142,"bcr",1166,38.5518847778817,0.0030544012178583,0.0255768749889803,0.119420422517383,0.904942282243308,0.999974208147515,39.4230630367765,36.1520876989923,42.9850694360679,35.6473189396901
"140","bcsA",2575,2487,2619,44,0,872,4671,872,0,0,0.0168003054600993,143,"bcsA",1858,5.01196257323865,-0.0114993614233785,0.0098877998795215,-1.16298484632508,0.244835650724933,0.999974208147515,6.39292914109889,8.79375106191705,2.04690806838418,2.81426202155448
"141","bcsB",2325,2295,2340,15,0,774,4108,779,5,0,0.00641025641025641,144,"bcsB",1857,2.01364915382575,0.00212611836047781,0.00640737502401506,0.331823617707571,0.740022449405913,0.999974208147515,2.1309763803663,0.977083451324117,3.07036210257627,1.87617468103632
"142","bcsC",3447,3393,3474,27,0,1152,6088,1157,5,0,0.0077720207253886,145,"bcsC",1855,80.9964028621383,-0.0061748623033685,0.03476953237156,-0.177594056698308,0.859041792414225,0.999974208147515,84.1735670244687,81.0979264599017,80.8528687011752,77.8612492630074
"143","bcsE",1569,1563,1572,3,0,522,2781,523,1,0,0.00190839694656489,146,"bcsE",1859,61.3677447627448,-0.00485158192846747,0.0311995424448413,-0.155501701252341,0.876425812850456,0.999974208147515,60.7328268404395,64.4875077873917,58.3368799489492,61.9137644741987
"144","bcsG",1667,1641,1680,13,0,556,2966,559,3,0,0.00773809523809524,147,"bcsG",1860,12.2682025572006,4.43951927373845e-05,0.0152379109117612,0.00291346976593219,0.997675390744063,0.999974208147515,12.7858582821978,11.7250014158894,13.3049024444972,11.2570480862179
"145","bcsZ",1098,1080,1107,9,0,367,1954,368,1,0,0.00813008130081301,148,"bcsZ",1856,0.47879269796057,-5.52723542641579e-05,0.00297125915648068,-0.0186023336751364,0.985158341155445,0.999974208147515,0,0.977083451324117,0,0.938087340518162
"146","betA",1637,1569,1671,34,0,554,2999,556,2,0,0.0203470975463794,149,"betA",161,2.43740634793609,-0.000214804570060475,0.00682041627688427,-0.0314943489283037,0.974875298813001,0.999974208147515,1.06548819018315,3.90833380529647,1.02345403419209,3.75234936207265
"147","betT",2008,1956,2034,26,0,677,3580,677,0,0,0.0127826941986234,150,"betT",162,104.938966585927,0.00310126762275974,0.0381570923680496,0.0812763088142573,0.935222214473368,0.999974208147515,106.548819018315,101.616678937708,107.46267359017,104.127694797516
"148","bglA",1414,1362,1440,26,0,478,2587,479,1,0,0.0180555555555556,151,"bglA",1537,99.7662562255159,0.00999156009403955,0.0373236674949838,0.267700383285817,0.78892995475867,0.999974208147515,100.155889877216,93.8000113271152,108.486127624362,96.6229960733706
"149","bglB",1387,1368,1396,9,0,462,2508,464,2,0,0.00644699140401146,152,"bglB",1967,1.04447111218762,-7.85137934040991e-05,0.00416812357346494,-0.0188367240126787,0.984971357488696,0.999974208147515,2.1309763803663,0,2.04690806838418,0
"150","bglH",1602,1572,1617,15,0,537,2874,538,1,0,0.00927643784786642,154,"bglH",1966,2.56773492233581,-0.000217546159334726,0.0069147858133474,-0.0314610119831627,0.974901884672345,0.999974208147515,4.26195276073259,0.977083451324117,4.09381613676837,0.938087340518162
"151","bglJ",620,612,624,4,0,9,32,22,13,0,0.00641025641025641,155,"bglJ",2296,11.0547536527314,-0.000966840497502095,0.0144382312866139,-0.0669639153376413,0.946610430081734,0.999974208147515,12.7858582821978,9.77083451324117,12.2814484103051,9.38087340518162
"152","bglX",2285,2259,2298,13,0,763,4067,765,2,0,0.00565709312445605,156,"bglX",1129,59.133010037522,-0.00178973759515668,0.0307645849950863,-0.0581752555882856,0.953609030513084,0.999974208147515,58.6018504600732,60.5791739820953,57.3134259147571,60.0375897931623
"153","bioB",1036,1026,1041,5,0,346,1866,346,0,0,0.0048030739673391,157,"bioB",406,22.8662646966862,-0.000905987366656757,0.0200944525395349,-0.0450864418861012,0.964038408240927,0.999974208147515,26.6372047545787,19.5416690264823,25.5863508548023,19.6998341508814
"154","bioC",732,684,756,24,0,246,1297,251,5,0,0.0317460317460317,158,"bioC",407,4.20678463893081,0.00296122290866331,0.00914874647976075,0.323675261437646,0.746183901952187,0.999974208147515,3.19646457054944,3.90833380529647,4.09381613676837,5.62852404310897
"155","bioD",666,642,678,12,0,222,1176,225,3,0,0.0176991150442478,159,"bioD",408,3.00308476216314,-0.000280187255630616,0.00781451464215436,-0.0358547227129351,0.971398198674131,0.999974208147515,3.19646457054944,2.93125035397235,3.07036210257627,2.81426202155448
"156","bioH",769,765,771,2,0,255,1347,256,1,0,0.00259403372243839,160,"bioH",1782,11.8820104742528,-0.00101826464059903,0.014779856878469,-0.0688954330865283,0.945072853752403,0.999974208147515,9.58939371164833,14.6562517698618,9.21108630772883,14.0713101077724
"157","birA",949,915,966,17,0,317,1645,321,4,0,0.0175983436853002,161,"birA",2127,21.8652364426318,-0.000823930353509377,0.0196807945803411,-0.0418646894639301,0.966606565431624,0.999974208147515,25.5717165643956,18.5645855751582,24.5628968206102,18.7617468103632
"158","brnQ",1314,1302,1320,6,0,439,2230,439,0,0,0.00454545454545455,162,"brnQ",210,292.414007326585,-0.0106039878069131,0.0503681657272977,-0.210529560761157,0.833254382463976,0.999974208147515,289.812787729816,302.895869910476,281.449859402825,295.497512263221
"159","btuB",1842,1836,1845,3,0,614,3232,614,0,0,0.0016260162601626,163,"btuB",2124,47.3958708056218,-0.00339489271700872,0.0264860940464596,-0.128176420088734,0.898009360172487,0.999974208147515,58.6018504600732,38.1062546016406,56.289971880565,36.5854062802083
"160","btuC",968,942,981,13,0,324,1593,326,2,0,0.0132517838939857,164,"btuC",917,15.1457523852154,-0.00124833425432789,0.0163759656871607,-0.0762296574245163,0.939236388116331,0.999974208147515,19.1787874232967,11.7250014158894,18.4221726154577,11.2570480862179
"161","btuD",739,717,750,11,0,248,1294,249,1,0,0.0146666666666667,165,"btuD",916,16.1640881837331,-0.000367614942377282,0.0172883678229881,-0.0212637159355477,0.983035287779403,0.999974208147515,14.9168346625641,17.5875021238341,14.3283564786893,17.8236594698451
"162","btuF",799,795,801,2,0,266,1375,266,0,0,0.00249687890137328,166,"btuF",103,2.48084920606933,-0.000233040309640693,0.00712060746260457,-0.0327275883222823,0.973891823371587,0.999974208147515,2.1309763803663,2.93125035397235,2.04690806838418,2.81426202155448
"163","cadA",2141,2127,2148,7,0,715,3874,715,0,0,0.00325884543761639,167,"cadA",2207,3.52532031825695,-0.000323042092950398,0.00839530950135746,-0.0384788783425036,0.969305871651263,0.999974208147515,4.26195276073259,2.93125035397235,4.09381613676837,2.81426202155448
"164","cadB",1328,1314,1335,7,0,444,2295,444,0,0,0.0052434456928839,168,"cadB",2208,1.47982095201495,-0.000141991565678067,0.00555770424385712,-0.0255486005458115,0.979617383492737,0.999974208147515,1.06548819018315,1.95416690264823,1.02345403419209,1.87617468103632
"165","cadC",1529,1509,1539,10,0,510,2726,512,2,0,0.00649772579597141,169,"cadC",2209,18.7145155616056,-0.0014677615978072,0.0177268071735499,-0.0827989825487153,0.934011378159752,0.999974208147515,24.5062283742124,13.6791683185376,23.5394427864181,13.1332227672543
"166","caiA",1139,1131,1143,4,0,379,2043,380,1,0,0.00349956255468067,170,"caiA",26,19.4114438087273,-0.00166893519589113,0.0188282086544525,-0.0886401476911855,0.929367900403691,0.999974208147515,18.1132992331135,21.4958359291306,17.3987185812656,20.6379214913996
"167","caiB",1202,1170,1218,16,0,404,2181,405,1,0,0.013136288998358,171,"caiB",25,4.56979143044457,-0.000397366131196872,0.00931591309672032,-0.0426545553904711,0.965976906117817,0.999974208147515,6.39292914109889,2.93125035397235,6.14072420515255,2.81426202155448
"168","caiD",775,753,786,11,0,260,1360,261,1,0,0.0139949109414758,172,"caiD",24,1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"169","caiT",1510,1500,1515,5,0,503,2621,504,1,0,0.0033003300330033,173,"caiT",27,0.47879269796057,-5.52723542641579e-05,0.00297125915648068,-0.0186023336751364,0.985158341155445,0.999974208147515,0,0.977083451324117,0,0.938087340518162
"170","can",661,657,663,2,0,220,1176,220,0,0,0.00301659125188537,174,"can",87,41.7989158074529,-0.00244356150911625,0.0265654618628621,-0.0919826473083943,0.926711826578514,0.999974208147515,44.7505039876922,40.0604215042888,42.9850694360679,39.3996683017628
"171","carA",1134,1104,1149,15,0,382,2045,382,0,0,0.0130548302872063,175,"carA",22,15.5549669113728,-0.00030152167743899,0.0164852537190935,-0.0182903874321183,0.985407195903258,0.999974208147515,11.7203700920146,19.5416690264823,11.257994376113,19.6998341508814
"172","carB",3147,2997,3222,75,0,1071,5702,1073,2,0,0.0232774674115456,176,"carB",23,58.3705154500511,0.0111051334129907,0.0306232833024905,0.362636929009097,0.716876120088617,0.999974208147515,55.4053858895237,55.6937567254747,61.4072420515255,60.9756771336805
"173","cbl",941,921,951,10,0,312,1635,316,4,0,0.010515247108307,177,"cbl",1067,13.0133673027069,-0.00114555121463538,0.0156828867716995,-0.0730446652654907,0.941770574674724,0.999974208147515,13.8513464723809,12.7020848672135,13.3049024444972,12.1951354267361
